,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2007,2.0356874,1.4625169,0.89461774,-1.323085,-0.3177309,1.0691688,-2.1137044,-1.5326186,-1.6181912,-1.1389562,1.2893376,0.0033920147,0.47662157,2.186023,-1.3880092,1.3801687,-0.77269906,-1.5875952,-1.8294219,1.6308875,-1.0270568,-1.3697693,-1.6649407,-1.5315956,-1.5522923,-1.2077268,-1.0398188,0.24423619,0.95588404,-1.0715811,-4.4694395,-0.6103563,1.4847199,-1.8300866,3.203402,-3.191668,-1.2497174,1.4164904,-1.2372615,-1.6537175,2.9468122,1.0645654,-0.7657623,1.7490691,-1.1772122,-0.023149986,1.1734543,1.8473445,-2.0947425,-0.7926432,-1.8234642,-0.09603928,1.4493452,0.41471952,-0.9008104,-1.1319302,-2.6467757,2.0348792,3.2028713,4.4526606,-1.6557603,1.2737144,0.9815048,-0.2890643
2843,1.7192376,1.2278751,-0.020952404,-0.091618456,0.68973666,-1.8822955,-3.9712434,-1.7691625,-2.635326,-1.5302998,3.2023962,0.34885377,0.12742628,2.4245875,0.8043897,0.58149236,-3.3010936,-0.45306274,1.0859634,-0.7852763,1.4116572,-0.9482584,-4.101708,-2.0777185,-1.1852837,1.1688526,-1.0800898,-1.4092842,-0.4163907,2.9320765,-4.7043242,0.9179566,-0.26414922,-1.8756577,2.8642757,-2.8510797,-2.76122,3.8096259,-2.0009155,-1.9782733,3.1647325,0.4593122,-6.808224,0.1667645,-3.110691,-2.2384553,6.5289087,1.1286303,-0.17222881,-3.3332295,-3.0988877,-1.3079044,0.57442707,-0.24835005,0.8690987,1.4462471,0.7913418,2.250475,2.357488,5.832801,-1.5296835,0.072413206,0.70675397,-0.951113
2930,1.1198233,1.1937623,-0.5924987,-1.3770652,0.6150604,2.15766,-1.5891538,-1.9503192,0.121424,-1.013128,2.8600173,1.8348982,1.3490882,1.7635405,-2.4879887,1.7537166,-0.85641176,-2.3062396,-0.8449204,3.5520067,-2.5039928,-0.5644882,-0.91106904,-1.0170436,-1.6804328,-0.37623376,-0.61192465,0.6011878,-0.52780926,-0.6683863,-3.0825658,-1.8432301,-1.3610604,-1.6012206,2.24931,-3.006139,-0.0013093725,1.609074,-0.20474401,-2.0921502,3.0407386,0.40590364,-0.9112093,1.0879034,-2.054928,-0.019640852,-1.0098011,0.568367,-1.8785703,-0.5330973,-1.1216638,0.17489925,1.2825949,0.41158694,-0.9762384,-0.3972615,-2.1320255,2.2561088,1.5692434,4.7194686,-2.6716151,0.8538433,4.6458507,-0.043724477
3428,2.3907368,1.6692399,0.023242116,0.93601197,0.32112977,-0.22679825,-1.9650168,-2.7111082,-1.6329814,-1.208034,0.7422232,1.3688035,-0.1786719,2.1611836,-1.4323094,1.3860309,-2.21302,1.1122941,-0.9339468,2.9940183,-0.9832762,-1.2309625,-4.1622515,-2.5300307,-1.9236534,0.083639964,0.55299544,0.2360592,-0.19427069,-1.4453847,-2.6901398,-1.3040088,-0.53123325,-3.2106707,1.4543395,-3.9556158,0.7437868,2.4941316,-0.35094142,-2.4732823,2.8945184,1.6260982,-1.3326545,0.99864167,-1.2550993,-0.9680359,1.0563196,1.1421385,-0.25288478,-1.0689163,-1.6514441,-0.6063605,1.2993883,1.9314572,0.016971363,0.2333944,-1.3638569,2.1084569,2.5026224,5.0016894,-2.511531,1.2002541,1.9289721,0.39476067
3509,1.0041126,1.851696,0.0634961,0.5641342,0.4014956,-1.488235,-5.640017,-3.2949147,-1.1116493,-1.2086996,2.8265035,-0.09275478,-1.3078364,2.4483807,2.6957533,-0.96211565,-2.985852,-1.1786577,0.9380921,-2.3872457,3.6438696,-0.68662417,-2.2487764,-2.1918015,0.9183089,1.5822995,-1.2506208,-1.0455244,-0.17168841,4.9170914,-5.1657,1.5433649,0.97727364,-1.3116398,4.3122954,-0.45851305,-5.139071,5.6283712,-2.4231262,-2.5786016,2.7506452,1.0167555,-9.1085005,-0.3791887,-5.395436,-1.0449208,8.138711,0.123898,-0.9022527,-4.5327034,-4.438883,-1.5562375,1.3136146,0.94129586,1.0141237,1.5253321,2.3273358,1.9096805,3.8301044,5.409109,0.60268664,-1.3036561,-1.5482311,-1.820532
